anbieter;gruppe;titel;datum;woerter;url
Yena;dach_agentur;Conversational AI im Recruiting: DACH-Guide 2026;2026-05-29;1360;https://www.yena.ai/de/blog/conversational-ai-recruiting-dach-2026
Factorial;dach_hr;Arbeitzeitflexibilisierung: Warum Sie flexible Arbeitszeitmodelle einführen sollten;2025-06-03;1196;https://factorialhr.de/blog/arbeitzeitflexibilisierung/
Factorial;dach_hr;"Bedeutung, Arten und Versteuerung von Provision";2025-03-18;1241;https://factorialhr.de/blog/provision/
Yena;dach_agentur;AI-Recruiting für DACH-Personalberater 2026;2026-05-29;1240;https://www.yena.ai/de/blog/ai-recruiting-dach-personalberater-2026
Yena;dach_agentur;KI in der Talent Acquisition: Software 2026;2026-05-29;1370;https://www.yena.ai/de/blog/ki-talent-acquisition-software-2026
Factorial;dach_hr;"Kapazitätsplanung im Projektmanagement – Definition, Aufgaben, Ablauf und Beispiel";2025-06-12;1582;https://factorialhr.de/blog/kapazitaetsplanung/
Factorial;dach_hr;So gelingt eine effiziente Planung Ihrer Personalressourcen;2025-03-18;1100;https://factorialhr.de/blog/personalressourcen/
Greenhouse;intl_ats;"Drei Gründe, warum Sie in die Einführung von neuen Mitarbeiter*innen investieren sollten";"Jun 13, 20";712;https://www.greenhouse.com/de/blog/3-reasons-to-invest-in-new-hire-onboarding
Recruit CRM;intl_agentur;Proaktive Rekrutierung: 10+ Strategien gegen die große Talentknappheit;2023-03-07;3526;https://recruitcrm.io/de/blogs/recruitcrm-exclusives/proactive-recruitment-strategies/
Factorial;dach_hr;Ressourcenplanung: Darum ist sie so wichtig für Ihr Unternehmen;2023-05-09;1894;https://factorialhr.de/blog/ressourcenplanung/
Greenhouse;intl_ats;"4 Gründe, um bereits in Betracht gezogene Bewerber*innen erneut anzusprechen";"Oct 18, 20";814;https://www.greenhouse.com/de/blog/4-gr-nde-reach-out-previous-bewerber-innen
Factorial;dach_hr;Dienstplan erstellen: Tipps und Best Practices;2024-11-19;2193;https://factorialhr.de/blog/dienstplan/
Yena;dach_agentur;"Active Sourcing: Was ist das? Definition, Methoden und KI-Unterstützung 2026";2026-06-01;1350;https://www.yena.ai/de/blog/active-sourcing-was-ist-das-2026
Yena;dach_agentur;KI im Recruiting: Ein praktischer Leitfaden für Personalberatungen 2026;2026-06-01;1354;https://www.yena.ai/de/blog/ki-im-recruiting-leitfaden-2026
Factorial;dach_hr;Vorlage zur Personalplanung mit Excel;2025-06-16;1325;https://factorialhr.de/blog/personalplanung-excel/
Greenhouse;intl_ats;"4 Wege, um Mitarbeiter*innen zu helfen, Klatsch am Arbeitsplatz zu vermeiden";"Jan 03, 20";1265;https://www.greenhouse.com/de/blog/4-ways-to-help-employees-rise-ber-workplace-politics
Yena;dach_agentur;Lebenslaufdatenbank Software: Kandidatendatenbank 2026;2026-06-03;2020;https://www.yena.ai/de/blog/lebenslaufdatenbank-software-personalvermittlung-2026
Factorial;dach_hr;Arbeitsquantität messen und beurteilen;2025-06-18;1292;https://factorialhr.de/blog/arbeitsquantitaet/
Yena;dach_agentur;Software für Zeitarbeit: Personaldienstleister 2026;2026-06-03;1695;https://www.yena.ai/de/blog/software-fuer-zeitarbeit-personaldienstleister-2026
Factorial;dach_hr;"Arbeitstage im Jahr: Berechnung, Bedeutung und Regelungen";2025-05-19;1396;https://factorialhr.de/blog/arbeitstage-im-jahr/
Yena;dach_agentur;Onboarding Software für Personalvermittlungen 2026;2026-06-03;1750;https://www.yena.ai/de/blog/onboarding-software-personalvermittlung-2026
Greenhouse;intl_ats;5 Elemente eines erfolgreichen Onboardingprogramms für Mitarbeiter*innen;"Jun 06, 20";1336;https://www.greenhouse.com/de/blog/5-elements-of-a-winning-employee-onboarding-program-e-book
Factorial;dach_hr;"Swimlane Diagramm erstellen: Aufbau, Zweck und Beispiel";2025-06-17;1567;https://factorialhr.de/blog/swimlane-diagramm/
Yena;dach_agentur;Personalplanung Software für Personaldienstleister 2026;2026-06-03;1730;https://www.yena.ai/de/blog/personalplanung-software-personaldienstleister-2026
Factorial;dach_hr;Wie werden Feiertage in der Stundenabrechnung behandelt?;2025-05-28;1408;https://factorialhr.de/blog/wie-werden-feiertage-in-der-stundenabrechnung-behandelt/
Factorial;dach_hr;KI im Recruiting: Praktische Tipps für Unternehmen;2023-08-03;1305;https://factorialhr.de/blog/ki-im-recruiting/
Factorial;dach_hr;Diese Vorteile hat Chat GPT für das Personalmanagement;2023-03-02;1330;https://factorialhr.de/blog/chat-gpt/
Factorial;dach_hr;Arbeitsrecht: Zeiterfassung im 15-Minuten-Takt;2025-06-18;1389;https://factorialhr.de/blog/arbeitsrecht-zeiterfassung-15-minuten/
Yena;dach_agentur;KI im Recruiting: Was Assistenten wirklich erledigen;2026-06-08;1481;https://www.yena.ai/de/blog/ki-recruiting-assistent-was-er-erledigt-2026
Factorial;dach_hr;Datensicherheit im Unternehmen - das sollten Sie beachten;2021-05-10;2000;https://factorialhr.de/blog/datensicherheit/
Factorial;dach_hr;"CV Parsing: Nutzen, Funktionsweise und Implementierung";2023-08-21;1514;https://factorialhr.de/blog/cv-parsing/
Yena;dach_agentur;Recruiting-Automatisierung mit KI: Leitfaden 2026;2026-06-08;1618;https://www.yena.ai/de/blog/recruiting-automatisierung-ki-assistent-2026
Yena;dach_agentur;Bewerbermanagement-Software mit KI-Suche: Guide 2026;2026-06-10;1893;https://www.yena.ai/de/blog/bewerbermanagement-software-ki-suche-2026
Factorial;dach_hr;"Homeoffice in Deutschland: Regelungen, Vorteile, Nachteile und Produktivitäts Tipps";2023-08-22;1920;https://factorialhr.de/blog/homeoffice/
Yena;dach_agentur;Active Sourcing mit KI-Agenten: Praxis-Guide 2026;2026-06-10;2135;https://www.yena.ai/de/blog/active-sourcing-ki-agenten-2026
Factorial;dach_hr;"Was ist Personalfreisetzung? Definition, Gründe, Maßnahmen";2025-01-07;1878;https://factorialhr.de/blog/personalfreisetzung/
Factorial;dach_hr;Recruiting im Wandel: Wieso HR-Digitalisierung immer wichtiger wird;2020-06-04;1615;https://factorialhr.de/blog/digitalisierung-im-recruiting/
Factorial;dach_hr;Arbeitsmotivation steigern: Tipps und Best Practices;2025-06-25;1569;https://factorialhr.de/blog/arbeitsmotivation/
Factorial;dach_hr;Praktikumszeugnis: Was Arbeitgeber beachten müssen;2022-12-13;2055;https://factorialhr.de/blog/praktikumszeugnis/
Yena;dach_agentur;Direktansprache im Recruiting: DACH-Leitfaden 2026;2026-06-11;1832;https://www.yena.ai/de/blog/direktansprache-recruiting-guide-2026
Factorial;dach_hr;So funktioniert Teambuilding trotz hybrider Arbeit;2021-08-03;2235;https://factorialhr.de/blog/online-teambuilding/
Factorial;dach_hr;Ausbildungszeugnis: Hinweise für Arbeitgeber;2022-12-14;1735;https://factorialhr.de/blog/ausbildungszeugnis/
Yena;dach_agentur;"Headhunter-Software 2026: Tools, Kosten und Auswahl";2026-06-11;1550;https://www.yena.ai/de/blog/headhunter-software-direktsuche-2026
Factorial;dach_hr;Mitarbeiter anmelden: Das müssen Sie beachten;2025-06-25;1328;https://factorialhr.de/blog/mitarbeiter-anmelden/
Factorial;dach_hr;Was ist New Work? Definition und Beispiele;2024-09-23;1742;https://factorialhr.de/blog/new-work-definition/
Factorial;dach_hr;Procurement: Definition und Ablauf der Beschaffung im Unternehmen;2025-06-30;1308;https://factorialhr.de/blog/procurement/
Factorial;dach_hr;Was ist eine Nutzwertanalyse? – Erklärung und Beispiel;2025-06-30;1443;https://factorialhr.de/blog/nutzwertanalyse/
Yena;dach_agentur;KI-Sourcing-Tools 2026: Vergleich für DACH-Agenturen;2026-06-12;1870;https://www.yena.ai/de/blog/recruiting-tools-sourcing-vergleich-2026
Factorial;dach_hr;Process Mapping: Methode für einen besseren Einblick in Ihre Geschäftsprozesse;2025-07-01;1486;https://factorialhr.de/blog/process-mapping/
Factorial;dach_hr;"Operations Management: Bedeutung, Aufgaben und Tools";2025-07-01;1474;https://factorialhr.de/blog/operations-management/
Yena;dach_agentur;Talentpool aufbauen: Leitfaden für Recruiter 2026;2026-06-13;1718;https://www.yena.ai/de/blog/talentpool-aufbauen-leitfaden-2026
Yena;dach_agentur;Boolesche Suche im Recruiting 2026: Strings und KI-Sourcing;2026-06-13;1434;https://www.yena.ai/de/blog/boolesche-suche-recruiting-2026
Yena;dach_agentur;"Was ist Active Sourcing? Definition, Methoden und Tools 2026";2026-06-13;1742;https://www.yena.ai/de/blog/was-ist-active-sourcing-2026
Factorial;dach_hr;Was ist Business Process Management?;2025-07-01;1444;https://factorialhr.de/blog/business-process-management/
Greenhouse;intl_ats;"Es ist „Tag des guten Bewerber*innen-Erlebnis“ – feiern Sie mit, indem Sie einen guten ersten Eindruck bei Bewerber*innen hinterlassen";"Jan 26, 20";1002;https://www.greenhouse.com/de/blog/its-candidate-experience-day-celebrate-by-making-a-great-first-impression
Factorial;dach_hr;Prozessautomatisierung: Abläufe effizienter gestalten;2025-04-23;1499;https://factorialhr.de/blog/prozessautomatisierung/
Factorial;dach_hr;Flussdiagramm erstellen: Leitfaden und Tipps;2025-07-01;1468;https://factorialhr.de/blog/flussdiagramm/
Factorial;dach_hr;PLM-Software: Schlüssel zur effizienten Steuerung des Produktlebenszyklus;2025-07-02;1256;https://factorialhr.de/blog/plm-software/
Yena;dach_agentur;KI Recruiting Assistent: Leitfaden für Recruiter 2026;2026-06-15;1924;https://www.yena.ai/de/blog/ki-recruiting-assistent-leitfaden-2026
Yena;dach_agentur;Strukturiertes Interview: Leitfaden und Fragen für 2026;2026-06-15;2089;https://www.yena.ai/de/blog/strukturiertes-interview-leitfaden-2026
Factorial;dach_hr;Mit Executive Search Schlüsselpositionen besetzen;2023-03-17;1946;https://factorialhr.de/blog/executive-search/
Factorial;dach_hr;Anforderungsanalyse: Definition & Methoden;2025-07-02;1349;https://factorialhr.de/blog/anforderungsanalyse/
Factorial;dach_hr;Was ist ein Scope Creep? Definition & Ursachen;2025-06-26;1304;https://factorialhr.de/blog/scope-creep/
Factorial;dach_hr;Project Management Office (PMO): Nutzen & Einführung im Unternehmen;2025-07-02;1412;https://factorialhr.de/blog/project-management-office/
Greenhouse;intl_ats;Effektive Fragen bei Vorstellungsgesprächen zur Besetzung von HR-Manager-Stellen;"Nov 21, 20";1910;https://www.greenhouse.com/de/blog/effective-interview-questions-to-ask-when-hiring-for-hr-manager-roles
Factorial;dach_hr;Wissenswertes zur Lohnfortzahlung im Krankheitsfall;2025-02-27;1909;https://factorialhr.de/blog/lohnfortzahlung/
Factorial;dach_hr;"Das Arbeitszeitkonto - alles, was Sie wissen müssen";2020-06-18;2237;https://factorialhr.de/blog/arbeitszeitkonto/
Yena;dach_agentur;Recruiting-Prozess optimieren: Der agentische Workflow 2026;2026-06-19;2248;https://www.yena.ai/de/blog/recruiting-prozess-optimieren-agentischer-workflow-2026
Yena;dach_agentur;Vorteile E-Recruiting 2026: DSGVO & EU-Datensouveränität;2026-06-19;1750;https://www.yena.ai/de/blog/vorteile-e-recruiting-eu-gdpr-2026
Yena;dach_agentur;"Quality of Hire 2026: Einstellungsqualität definieren, messen und steigern";2026-06-19;2563;https://www.yena.ai/de/blog/quality-of-hire-einstellungsqualitaet-messen-2026
Factorial;dach_hr;Mitarbeiterbindung: Mit diesen Maßnahmen punkten Sie;2021-12-28;1206;https://factorialhr.de/blog/mitarbeiterbindung/
Factorial;dach_hr;"5S-Methode: Erklärung, Beispiele und Anwendung";2025-07-02;1359;https://factorialhr.de/blog/5s-methode/
Yena;dach_agentur;Recruiting-Prozess: die 6 Phasen und wie KI 3 davon zusammenzieht;2026-06-19;164;https://www.yena.ai/de/blog/recruiting-prozess-phasen-ki-sourcer-2026
Factorial;dach_hr;Sunk Cost Fallacy: Was das ist und wie Sie Fehlschlüsse vermeiden;2025-07-03;1225;https://factorialhr.de/blog/sunk-cost-fallacy/
Factorial;dach_hr;Vakanz – Definition und Methoden des Vakanzmanangements;2025-07-04;1388;https://factorialhr.de/blog/vakanz/
Factorial;dach_hr;Morphologischer Kasten: Vorlage und Beispiel;2025-07-07;1338;https://factorialhr.de/blog/morphologischer-kasten/
Factorial;dach_hr;Mit Lean Management zu schlankeren Prozessen und mehr Effizienz;2025-02-03;1365;https://factorialhr.de/blog/lean-management/
Factorial;dach_hr;Hospitation: Bedeutung für Unternehmen;2025-07-07;1315;https://factorialhr.de/blog/hospitation/
Factorial;dach_hr;Was ist ein Meilensteinplan? Bedeutung & Vorlagen;2025-06-10;1413;https://factorialhr.de/blog/meilensteinplan/
Factorial;dach_hr;Was bedeutet agiles Arbeiten?;2024-07-09;1980;https://factorialhr.de/blog/agiles-arbeiten/
Factorial;dach_hr;ERP-System: Bedeutung und Funktionen;2025-07-07;1186;https://factorialhr.de/blog/erp-system-bedeutung/
Yena;dach_agentur;KI-Sourcing 2026: Leitfaden für Personalberatungen;2026-06-24;1810;https://www.yena.ai/de/blog/kandidaten-mit-ki-finden-2026
Yena;dach_agentur;Talentpool aufbauen 2026: strukturieren und per KI reaktivieren;2026-06-24;1246;https://www.yena.ai/de/blog/talentpool-aufbauen-2026
Factorial;dach_hr;Das magische Dreieck im Projektmanagement einfach erklärt;2024-07-22;1664;https://factorialhr.de/blog/magisches-dreieck/
Factorial;dach_hr;Projektplan erstellen in 8 Schritten;2025-07-07;1376;https://factorialhr.de/blog/projektplan-erstellen/
Factorial;dach_hr;Industrie 4.0: Digitale Revolution in der Industrie;2023-05-09;1982;https://factorialhr.de/blog/industrie-4-0/
Factorial;dach_hr;Kurzfristige Beschäftigung: Was ist zu beachten?;2020-09-18;1343;https://factorialhr.de/blog/kurzfristige-beschaeftigung/
Factorial;dach_hr;Business Intelligence: Definition und Anwendung;2024-06-27;2655;https://factorialhr.de/blog/business-intelligence/
Yena;dach_agentur;Boolean-Suche ist tot: Agentisches Sourcing 2026;2026-06-26;1320;https://www.yena.ai/de/blog/boolean-suche-tot-agentisches-sourcing-2026
Yena;dach_agentur;EU AI Act im Recruiting: Artikel 26 für Vermittler;2026-06-26;1919;https://www.yena.ai/de/blog/eu-ai-act-recruiting-artikel-26-personalvermittler-2026
Factorial;dach_hr;Fristlose Kündigung: Das muss beachtet werden;2024-03-05;1961;https://factorialhr.de/blog/fristlose-kuendigung/
Factorial;dach_hr;Die 5 Projektmanagement-Phasen - einfach erklärt;2025-07-09;1454;https://factorialhr.de/blog/projektmanagement-phasen/
Yena;dach_agentur;"Talent Sourcing 2026: KI-Sourcer, Prozess & Tools";2026-06-26;2029;https://www.yena.ai/de/blog/talent-sourcing-deutschland-2026
Yena;dach_agentur;Bewerber absagen 2026: 3 AGG-konforme Vorlagen;2026-06-27;1984;https://www.yena.ai/de/blog/absagen-bewerber-vorlagen-rechtssicher-2026
Yena;dach_agentur;Stellenbeschreibung schreiben: Leitfaden & Vorlage 2026;2026-06-27;1816;https://www.yena.ai/de/blog/stellenbeschreibung-schreiben-leitfaden-2026
Yena;dach_agentur;Fachkräftemangel: Lösungen durch Active Sourcing 2026;2026-06-27;2019;https://www.yena.ai/de/blog/fachkraeftemangel-loesungen-sourcing-2026
Factorial;dach_hr;"Deckungsbeitragsrechnung: Definition, Beispiele & Formeln";2025-07-09;1385;https://factorialhr.de/blog/deckungsbeitragsrechnung/
Yena;dach_agentur;Recruiting-KPIs 2026: Kennzahlen für Agenturen;2026-06-27;1733;https://www.yena.ai/de/blog/recruiting-kennzahlen-kpis-2026
Factorial;dach_hr;"Design Thinking: Design, Bedeutung & Methoden";2025-07-14;1407;https://factorialhr.de/blog/design-thinking/
Yena;dach_agentur;"E-Recruiting 2026: Definition, Methoden und Tools";2026-06-27;1791;https://www.yena.ai/de/blog/e-recruiting-definition-tools-2026
Factorial;dach_hr;EuGH-Urteil: Die Zeiterfassungspflicht für Unternehmen;2025-02-12;1628;https://factorialhr.de/blog/arbeitszeiterfassung-eugh/
Yena;dach_agentur;Social Recruiting: Strategie für Agenturen 2026;2026-06-27;1038;https://www.yena.ai/de/blog/social-recruiting-strategie-agenturen-2026
Yena;dach_agentur;"Boolean Search Recruiting: Operatoren, X-Ray und KI (2026)";2026-06-27;1752;https://www.yena.ai/de/blog/boolean-search-recruiting-anleitung-2026
Factorial;dach_hr;Außerordentliche Kündigung – Definition und Praxistipps;2024-03-15;1775;https://factorialhr.de/blog/ausserordentliche-kuendigung/
Factorial;dach_hr;Agile Führung: Neue Methoden in einer komplexen Welt;2023-02-13;2090;https://factorialhr.de/blog/agile-fuehrung/
Factorial;dach_hr;Lohnsteuer verstehen: Wichtige Informationen für HR-Manager und Geschäftsführer;2021-06-30;1706;https://factorialhr.de/blog/lohnsteuer/
Factorial;dach_hr;"Lohn und Gehalt: Arbeitsentgelt im &Uuml;berblick";2021-06-29;1558;https://factorialhr.de/blog/lohn/
Factorial;dach_hr;Was ist eine Lohnsteuerbescheinigung und wozu dient sie?;2021-09-27;1630;https://factorialhr.de/blog/lohnsteuerbescheinigung/
Factorial;dach_hr;Akkordlohn: Alles rund um die Akkordarbeit;2021-11-05;1737;https://factorialhr.de/blog/akkordlohn/
Factorial;dach_hr;Was sind Spesen? Definition und Abrechnung;2022-06-02;1608;https://factorialhr.de/blog/spesen/
Greenhouse;intl_ats;Über Schulungen hinaus: So führen Sie in Ihrem Unternehmen sinnvolle Gespräche zum Thema DE&I;"Aug 21, 20";1661;https://www.greenhouse.com/de/blog/how-to-host-meaningful-dei-conversations-at-your-company-test1
Yena;dach_agentur;KI Active Sourcing: passive Kandidaten finden 2026;2026-06-28;1419;https://www.yena.ai/de/blog/ki-active-sourcing-passive-kandidaten-2026
Factorial;dach_hr;Bruttogehalt: Berechnung und Abzüge;2024-07-29;1981;https://factorialhr.de/blog/bruttogehalt/
Factorial;dach_hr;Vermögenswirksame Leistungen: Ratgeber für Arbeitgebende;2024-07-06;1862;https://factorialhr.de/blog/vermoegenswirksame-leistungen-arbeitgeber/
Factorial;dach_hr;"Lohnauszahlung: Fristen, Verzug und rechtliche Folgen";2024-11-18;1435;https://factorialhr.de/blog/lohnauszahlung/
Factorial;dach_hr;Grundgehalt: Wichtige Fakten und Auswirkungen auf Ihr Einkommen;2024-11-18;1670;https://factorialhr.de/blog/grundgehalt/
Factorial;dach_hr;"&Uuml;bernachtungspauschale 2025: Das müssen Sie wissen";2025-02-24;2038;https://factorialhr.de/blog/uebernachtungspauschale/
Factorial;dach_hr;Leistungslohn: Leistungsanreiz für Beschäftigte;2025-02-03;1296;https://factorialhr.de/blog/leistungslohn/
Factorial;dach_hr;Gehalt anteilig berechnen: So geht;2025-03-13;1407;https://factorialhr.de/blog/gehalt-anteilig-berechnen/
Factorial;dach_hr;"Entgeltumwandlung: Definition, Freibeträge und Zuschuss";2025-03-06;1378;https://factorialhr.de/blog/entgeltumwandlung/
Factorial;dach_hr;Prämienlohn als Motivationsfaktor: Was er für Ihr Unternehmen tun kann;2025-03-13;1372;https://factorialhr.de/blog/praemienlohn/
Factorial;dach_hr;"&Uuml;berblick über die verschiedenen Lohnformen und ihre Vor- und Nachteile";2025-03-13;1143;https://factorialhr.de/blog/lohnformen/
Factorial;dach_hr;Gehaltskürzung – Was sind zulässige Gründe?;2025-03-26;1239;https://factorialhr.de/blog/gehaltskuerzung/
Factorial;dach_hr;Gehalt kommt zu spät: Diese Regelungen gelten für Vorgesetzte;2025-05-05;1302;https://factorialhr.de/blog/gehalt-kommt-zu-spaet/
Factorial;dach_hr;Retention Bonus: Was ist das?;2025-03-26;1143;https://factorialhr.de/blog/retention-bonus/
Factorial;dach_hr;Was ist eine Aufrollungsdifferenz und wie erstellt man sowas?;2025-07-03;1175;https://factorialhr.de/blog/aufrollungsdifferenz/
Factorial;dach_hr;Abschlagszahlung im Gehalt – Was ist das?;2025-06-03;902;https://factorialhr.de/blog/abschlagszahlung/
Factorial;dach_hr;Personaldaten: Datenschutz in der Personalabteilung;2025-04-03;1533;https://factorialhr.de/blog/personaldaten/
Factorial;dach_hr;Beteiligungslohn: Was steckt dahinter und welche Vorteile bringt er?;2025-06-06;1332;https://factorialhr.de/blog/beteiligungslohn/
Factorial;dach_hr;"Auf der &Uuml;berholspur: Factorial erhält 120 Millionen Dollar Investition von General Catalyst";2025-03-19;749;https://factorialhr.de/blog/factorial-erhaelt-120-millionen-dollar-investition/
Factorial;dach_hr;Arbeitszeiterfassungsgesetz 2025: Das gilt aktuell;2025-02-12;1584;https://factorialhr.de/blog/arbeitszeiterfassungsgesetz/
Factorial;dach_hr;Schichtzulagen: Das sollten Arbeitgebende wissen;2024-12-03;1762;https://factorialhr.de/blog/schichtzulagen/
Factorial;dach_hr;"Was ist Payroll? – Definition, Software & Bedeutung für HR";2024-12-03;1579;https://factorialhr.de/blog/payroll/
Factorial;dach_hr;HR Software Vergleich – wir vergleichen für Sie die 4 bekanntesten HR Tools;2024-03-05;2019;https://factorialhr.de/blog/hr-software-vergleich/
Factorial;dach_hr;"Lohnbuchhaltung: Definition, Aufgaben und Vorbereitung";2024-07-26;2207;https://factorialhr.de/blog/lohnbuchhaltung/
Factorial;dach_hr;Was ist eine Lohnbescheinigung? – Funktion & Infos;2025-05-08;1503;https://factorialhr.de/blog/lohnbescheinigung/
Factorial;dach_hr;Die besten 7 Personio Alternativen und Mitbewerber;2024-02-22;1868;https://factorialhr.de/blog/personio-alternative/
Factorial;dach_hr;Jahresgehalt: Definition & Berechnung;2025-05-15;1470;https://factorialhr.de/blog/jahresgehalt/
Factorial;dach_hr;Was bedeutet einschlägige Berufserfahrung? Definition & Tipps;2025-07-18;1509;https://factorialhr.de/blog/einschlaegige-berufserfahrung/
Yena;dach_agentur;"Fachkräftemangel 2026: Weniger Breite, mehr Spezialrollen";2026-07-01;1831;https://www.yena.ai/de/blog/fachkraeftemangel-2026-verlagerung-spezialrollen
Factorial;dach_hr;"13. Monatsgehalt: Definition, Anspruch und Steuerpflicht";2025-05-19;1366;https://factorialhr.de/blog/13-monatsgehalt/
Factorial;dach_hr;HiBob-Alternative und Mitbewerber;2025-06-25;2175;https://factorialhr.de/blog/hibob-alternative/
Yena;dach_agentur;KI-Interviews 2026: Warum 38% der Kandidaten abbrechen;2026-07-01;1801;https://www.yena.ai/de/blog/ki-interviews-warum-kandidaten-abbrechen-2026
Yena;dach_agentur;KI-Sourcing-Tools bewerten: Kriterien und Preise 2026;2026-07-01;1938;https://www.yena.ai/de/blog/ki-sourcing-tools-bewertungskriterien-2026
Factorial;dach_hr;"Kündigungsschutzklage: Frist, Kosten & Abfindung";2025-07-24;1393;https://factorialhr.de/blog/kuendigungsschutzklage-frist/
Factorial;dach_hr;"Was sind Unternehmensziele? Definition, Arten und Beispiele";2025-07-29;1223;https://factorialhr.de/blog/unternehmensziele/
Greenhouse;intl_ats;Greenhouse recruiting blog;2026-02-24;352;https://www.greenhouse.com/de/blog/success-is-calling-5-phone-interview-tips-to-offenbare-top-candidates
Factorial;dach_hr;Die wichtigsten Personalentwicklungsinstrumente für Personaler*innen;2025-05-28;1458;https://factorialhr.de/blog/personalentwicklungsinstrumente/
Factorial;dach_hr;"HR-Strategie: Definition, Anleitung & Tipps für Unternehmen";2025-04-16;1767;https://factorialhr.de/blog/hr-strategie/
Factorial;dach_hr;Kompetenzmanagement im Unternehmen: Smarte Strategien zur Personalentwicklung;2025-05-21;1431;https://factorialhr.de/blog/kompetenzmanagement/
Yena;dach_agentur;Mitarbeiterempfehlungsprogramm Software: Lohnt sich das?;2026-07-02;1731;https://www.yena.ai/de/blog/mitarbeiterempfehlungsprogramm-software-2026
Factorial;dach_hr;"Ziele, Formen und Inhalte der Personalbeurteilung";2021-06-16;1541;https://factorialhr.de/blog/personalbeurteilung/
Yena;dach_agentur;Interviewtermine automatisieren: Was sich wirklich lohnt;2026-07-02;1759;https://www.yena.ai/de/blog/interviewtermine-automatisieren-2026
Yena;dach_agentur;Gehaltsbenchmark-Tool: Kostenlos vs. kostenpflichtig 2026;2026-07-02;1715;https://www.yena.ai/de/blog/gehaltsbenchmark-tool-2026
Yena;dach_agentur;Referenzprüfung automatisieren: Software & DSGVO 2026;2026-07-02;1766;https://www.yena.ai/de/blog/referenzpruefung-automatisieren-2026
Yena;dach_agentur;Gefälschte Bewerbungen durch KI erkennen: Guide 2026;2026-07-02;1753;https://www.yena.ai/de/blog/gefaelschte-bewerbungen-durch-ki-2026
Factorial;dach_hr;Sozialversicherungsnummer effizient erfassen & verwalten;2025-07-29;1089;https://factorialhr.de/blog/sozialversicherungsnummer/
Greenhouse;intl_ats;Test Blog None;2025-02-26;0;https://www.greenhouse.com/de/blog/test-blog-none
Greenhouse;intl_ats;Test Blog Email;2025-02-26;0;https://www.greenhouse.com/de/blog/test-blog-email
Factorial;dach_hr;So erstellen Sie die Lohnabrechnung bzw. die Gehaltsabrechnung;2021-07-09;1607;https://factorialhr.de/blog/lohnabrechnung/
Greenhouse;intl_ats;Test Blog Video;2025-02-26;0;https://www.greenhouse.com/de/blog/test-blog-video
Factorial;dach_hr;Personalfragebogen: Definition und Muster;2024-07-04;1313;https://factorialhr.de/blog/personalfragebogen/
Factorial;dach_hr;Personalstammdaten – Welche Informationen zählen dazu und warum sind sie in der Personalarbeit unverzichtbar?;2025-06-10;1360;https://factorialhr.de/blog/personalstammdaten/
Greenhouse;intl_ats;Greenhouse recruiting blog;2026-02-24;352;https://www.greenhouse.com/de/blog/the-5-most-coveted-workplace-benefits-to-attrakt-millennials
Yena;dach_agentur;Personalvermittlung Logistik 2026: Software für Fahrer- und Lagerpersonal;2026-07-03;1662;https://www.yena.ai/de/blog/personalvermittlung-logistik-2026
Yena;dach_agentur;Personalvermittlung Finanzwesen 2026: Software für spezialisiertes Recruiting;2026-07-03;1606;https://www.yena.ai/de/blog/personalvermittlung-finanzwesen-2026
Yena;dach_agentur;Personalvermittlung Gastronomie 2026: Software für Hochvolumen-Recruiting;2026-07-03;1626;https://www.yena.ai/de/blog/personalvermittlung-gastronomie-2026
Factorial;dach_hr;"Personenbezogene Daten: DSGVO, Definition und Beispiele";2023-06-27;1818;https://factorialhr.de/blog/personenbezogene-daten/
Yena;dach_agentur;Ingenieur-Recruiting 2026: Software für technische Personalvermittlung;2026-07-03;1709;https://www.yena.ai/de/blog/ingenieur-recruiting-software-2026
Yena;dach_agentur;Personalvermittlung Einzelhandel 2026: Software für Filialrecruiting;2026-07-03;1717;https://www.yena.ai/de/blog/personalvermittlung-einzelhandel-2026
Factorial;dach_hr;"Willkommensmappe im Onboarding-Prozess: Inhalte, Vorteile und Muster";2023-10-25;1783;https://factorialhr.de/blog/willkommensmappe/
Factorial;dach_hr;Sozialversicherungsausweis: Relevanz für Arbeitgeber;2025-07-31;1001;https://factorialhr.de/blog/sozialversicherungsausweis/
Factorial;dach_hr;"Personalakte: Inhalte, Datenschutz und mehr";2021-07-16;1525;https://factorialhr.de/blog/personalakte/
Factorial;dach_hr;Lean-Management: SIPOC-Methode einfach erklärt;2025-07-31;1188;https://factorialhr.de/blog/sipoc/
Factorial;dach_hr;Grundfreibetrag 2025: Tabelle mit Erhöhungen & Erklärung;2025-07-31;1087;https://factorialhr.de/blog/grundfreibetrag-2025/
Factorial;dach_hr;Feiertagsausgleich: Gesetzliche Regelungen für Betriebe;2025-08-01;1054;https://factorialhr.de/blog/feiertagsausgleich/
Factorial;dach_hr;"Lohnsteuerabzug: Definition, Bescheinigung & Update 2025";2025-04-24;1661;https://factorialhr.de/blog/lohnsteuerabzug/
Factorial;dach_hr;"Feiertagszuschlag: Ansprüche, Steuern, Rechtslage";2023-01-11;1727;https://factorialhr.de/blog/feiertagszuschlag/
Factorial;dach_hr;Sonntagszuschlag: gesetzliche Lage & steuerliche Pflichten;2024-10-16;1734;https://factorialhr.de/blog/sonntagszuschlag/
